id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
19516074,19516074,LizHernandez,Los Angeles ,Access Hollywood / Creator of @wordaful / Booking Inquiries: mecia@rebel-one.net,https://t.co/0bDArjaWh4,96801,310,895,Mon Jan 26 02:10:35 +0000 2009,23,TRUE,25003,en,"{u'contributors': None, u'truncated': False, u'text': u""It's going to be a good day when you pull up to a parking meter with 50 minutes still on it."", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840635553510973440, u'favorite_count': 74, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'840635553510973440', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sat Mar 11 18:48:28 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,Liz Hernandez,0
8.41E+17,8.41E+17,jggcpczhdys684,None,None,None,0,30,0,Sun Mar 12 17:37:54 +0000 2017,0,FALSE,0,en,None,TRUE,TRUE,None,???? ?????????,1
739327418,739327418,LarryNoble_DC,"Washington, D.C.","General Counsel, @CampaignLegal, CNN contributor; Formerly: Adj Prof GW Law; Counsel, Skadden, Arps; Exec Dir, CRP; General Counsel, FEC. Views are mine.",None,1951,125,57,8/5/2012 22:09,10,FALSE,170,en,"Status(contributors=None, truncated=False, text=u'Spicer says transition lawyers were govt lawyers and would be illegal for them to advise Flynn re: registering as foreign agent. Not true.', is_quote_status=False, in_reply_to_status_id=None, id=840280157088808961, favorite_count=189, _api=<tweepy.api.API object at 0x102e916d0>, source=u'Twitter Web Client', _json={u'contributors': None, u'truncated': False, u'text': u'Spicer says transition lawyers were govt lawyers and would be illegal for them to advise Flynn re: registering as foreign agent. Not true.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840280157088808961, u'favorite_count': 189, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 134, u'id_str': u'840280157088808961', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Fri Mar 10 19:16:15 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=None, id_str=u'840280157088808961', retweet_count=134, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2017, 3, 10, 19, 16, 15), in_reply_to_status_id_str=None, place=None, retweeted=False)",TRUE,FALSE,FALSE,Larry Noble,0
80911086,80911086,StephenColletti,None,None,https://t.co/uxQZe2GnqG,297738,328,1607,Thu Oct 08 18:33:55 +0000 2009,17,TRUE,2639,en,"{u'contributors': None, u'truncated': False, u'text': u""Have you seen this man? It's his birthday and he's lurking on the streets of NYC in a more\u2026 https://t.co/VsDxaPDkk6"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840431984333737985, u'favorite_count': 55, u'source': u'<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/VsDxaPDkk6', u'indices': [92, 115], u'expanded_url': u'https://www.instagram.com/p/BRfGFQDg9wM/', u'display_url': u'instagram.com/p/BRfGFQDg9wM/'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 11, u'id_str': u'840431984333737985', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sat Mar 11 05:19:34 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,Stephen Colletti,0
55184723,55184723,SimplyAJ10,Somewhere Warm,Melanin. Enough said!,https://t.co/T8xNjbvUtd,318163,759,1961,Thu Jul 09 08:51:13 +0000 2009,125,TRUE,22964,en,"{u'contributors': None, u'truncated': False, u'text': u'\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8\U0001f1fa\U0001f1f8 https://t.co/cN7fA94bVA', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840226500720881664, u'favorite_count': 168, u'source': u'<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/cN7fA94bVA', u'indices': [13, 36], u'expanded_url': u'https://www.instagram.com/p/BRdoo1pAAbN/', u'display_url': u'instagram.com/p/BRdoo1pAAbN/'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 29, u'id_str': u'840226500720881664', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'und', u'created_at': u'Fri Mar 10 15:43:03 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,10,0
7.54E+17,7.54E+17,follow3dcliff,None,free follow from @3dclifford!! follow her if u would like :),None,55,1343,0,Fri Jul 15 03:31:05 +0000 2016,0,FALSE,0,en,None,TRUE,TRUE,FALSE,read bio,1
8.30E+17,8.30E+17,zou_wan,None,never forget  thankgod,None,0,37,0,Fri Feb 10 22:52:27 +0000 2017,39,FALSE,63,en,"{""created_at"": ""Mon Mar 13 02:56:30 +0000 2017"", ""hashtags"": [], ""id"": 841120755735699456, ""id_str"": ""841120755735699456"", ""lang"": ""en"", ""retweet_count"": 1124, ""retweeted_status"": {""created_at"": ""Mon Mar 13 02:26:31 +0000 2017"", ""favorite_count"": 384, ""hashtags"": [], ""id"": 841113211508281344, ""id_str"": ""841113211508281344"", ""lang"": ""en"", ""retweet_count"": 1124, ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""text"": ""For great book promotion follow @tweetyournovel @books2delight @BookTweepz @BookBuzzers @TweetYourBooks @AuthorBookBoost @WriteIntoPrint"", ""urls"": [], ""user_mentions"": [{""id"": 287285192, ""name"": ""TweetYourNovel"", ""screen_name"": ""TweetYourNovel""}, {""id"": 3318192802, ""name"": ""books2delight"", ""screen_name"": ""books2delight""}, {""id"": 2701987350, ""name"": ""Book Tweeps"", ""screen_name"": ""BookTweepz""}, {""id"": 2184320539, ""name"": ""Book Buzzers"", ""screen_name"": ""BookBuzzers""}, {""id"": 328695608, ""name"": ""TYB Book Promotions"", ""screen_name"": ""TweetYourBooks""}, {""id"": 319962159, ""name"": ""Author #BookBoost"", ""screen_name"": ""AuthorBookBoost""}, {""id"": 225010383, ""name"": ""WriteIntoPrint"", ""screen_name"": ""WriteIntoPrint""}]}, ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""RT @DrJimmyStar: For great book promotion follow @tweetyournovel @books2delight @BookTweepz @BookBuzzers @TweetYourBooks @AuthorBookBoost @\u2026"", ""urls"": [], ""user_mentions"": [{""id"": 26570863, ""name"": ""Jimmy Star"", ""screen_name"": ""DrJimmyStar""}, {""id"": 287285192, ""name"": ""TweetYourNovel"", ""screen_name"": ""TweetYourNovel""}, {""id"": 3318192802, ""name"": ""books2delight"", ""screen_name"": ""books2delight""}, {""id"": 2701987350, ""name"": ""Book Tweeps"", ""screen_name"": ""BookTweepz""}, {""id"": 2184320539, ""name"": ""Book Buzzers"", ""screen_name"": ""BookBuzzers""}, {""id"": 328695608, ""name"": ""TYB Book Promotions"", ""screen_name"": ""TweetYourBooks""}, {""id"": 319962159, ""name"": ""Author #BookBoost"", ""screen_name"": ""AuthorBookBoost""}]}",TRUE,FALSE,FALSE,Wan Zou,1
3091509190,3091509190,skyree_21,None,Hi im skyree21 and yeah the background of my picture is a pokemon name,None,2,116,0,Fri Dec 09 15:36:58 +0000 2016,4,FALSE,8,en,"{""created_at"": ""Sun Mar 12 01:50:11 +0000 2017"", ""hashtags"": [], ""id"": 840741680454098945, ""id_str"": ""840741680454098945"", ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""text"": ""Who is John doe? Anyone know? And is he going to play on the 18 of march? Hacking people?"", ""urls"": [], ""user_mentions"": []}",TRUE,FALSE,None,skyree21,1
48940576,48940576,nehapai,None,live life to the fullest,None,208,190,0,Sat Jun 20 05:57:01 +0000 2009,180,FALSE,81,en,"{'created_at': 'Fri Feb 17 10:54:01 +0000 2017', 'id': 832543618913202176, 'id_str': '832543618913202176', 'text': 'RT @nehapai: Check out ""Hasi Ban Gaye-Male with lyric"" on #Smule: https://t.co/WY4MBGIzhn #SingKaraoke', 'truncated': False, 'entities': {'hashtags': [{'text': 'Smule', 'indices': [58, 64]}, {'text': 'SingKaraoke', 'indices': [90, 102]}], 'symbols': [], 'user_mentions': [{'screen_name': 'nehapai', 'name': 'Neha Pai', 'id': 48940576, 'id_str': '48940576', 'indices': [3, 11]}], 'urls': [{'url': 'https://t.co/WY4MBGIzhn', 'expanded_url': 'http://www.smule.com/recording/ami-mishra-hasi-ban-gaye-male-with-lyric/930706764_775107693?utm_campaign=share&utm_medium=web&utm_source=twitter', 'display_url': 'smule.com/recording/ami-��_', 'indices': [66, 89]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Nov 13 14:45:55 +0000 2016', 'id': 797812743206146048, 'id_str': '797812743206146048', 'text': 'Check out ""Hasi Ban Gaye-Male with lyric"" on #Smule: https://t.co/WY4MBGIzhn #SingKaraoke', 'truncated': False, 'entities': {'hashtags': [{'text': 'Smule', 'indices': [45, 51]}, {'text': 'SingKaraoke', 'indices': [77, 89]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WY4MBGIzhn', 'expanded_url': 'http://www.smule.com/recording/ami-mishra-hasi-ban-gaye-male-with-lyric/930706764_775107693?utm_campaign=share&utm_medium=web&utm_source=twitter', 'display_url': 'smule.com/recording/ami-��_', 'indices': [53, 76]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,TRUE,Neha Pai,0
8.35E+17,8.35E+17,CodeInBlack,"London, England",In the Nutshell: Tech - Basketball - Music,None,18,92,0,2/24/2017 1:03,14,FALSE,7,fr,"Status(contributors=None, truncated=False, text=u'Data may not lie, but they can be interpreted in ways that have the same effect. #CathyOneil', is_quote_status=False, in_reply_to_status_id=None, id=840116878617980929, favorite_count=0, _api=<tweepy.api.API object at 0x110a9b290>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'Data may not lie, but they can be interpreted in ways that have the same effect. #CathyOneil', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840116878617980929, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [81, 92], u'text': u'CathyOneil'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'840116878617980929', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Fri Mar 10 08:27:27 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [81, 92], u'text': u'CathyOneil'}], u'urls': []}, in_reply_to_screen_name=None, id_str=u'840116878617980929', retweet_count=0, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2017, 3, 10, 8, 27, 27), in_reply_to_status_id_str=None, place=None, retweeted=False)",TRUE,FALSE,FALSE,BlackMJ,0
8.02E+17,8.02E+17,donniensdroopyi,"Canton borough, PA, USA",All of us failed to match our dreams of perfection. So I rate us on the basis of our splendid failure to do the impossible.,None,1,331,1,11/26/2016 1:30,15,FALSE,29,en,None,TRUE,FALSE,FALSE,donniensdroopyi,1
322460642,322460642,kylewreid,Nashville,Husband. Dad. Work with @donaldmiller at @StoryBrand. Coffee and typography enthusiast.,https://t.co/Toci3l1oSw,560,378,29,6/23/2011 6:21,902,FALSE,1134,en,"Status(in_reply_to_user_id=None, lang='en', contributors=None, favorite_count=0, id=841316212890054656, in_reply_to_user_id_str=None, id_str='841316212890054656', _api=<tweepy.api.API object at 0x00000200D8418470>, _json={'in_reply_to_user_id': None, 'lang': 'en', 'contributors': None, 'favorite_count': 0, 'id': 841316212890054656, 'in_reply_to_user_id_str': None, 'id_str': '841316212890054656', 'geo': None, 'place': None, 'coordinates': None, 'in_reply_to_status_id_str': None, 'favorited': False, 'truncated': False, 'created_at': 'Mon Mar 13 15:53:10 +0000 2017', 'in_reply_to_status_id': None, 'is_quote_status': False, 'text': 'Such fascinating insight on @elonmusk from @valleyhack this week on the @storybrand podcast ��� https://t.co/nDMP9kq0ua', 'entities': {'urls': [{'indices': [94, 117], 'expanded_url': 'http://bit.ly/sbmusk', 'display_url': 'bit.ly/sbmusk', 'url': 'https://t.co/nDMP9kq0ua'}], 'hashtags': [], 'user_mentions': [{'name': 'Elon Musk', 'id': 44196397, 'screen_name': 'elonmusk', 'indices': [28, 37], 'id_str': '44196397'}, {'name': 'Ashlee Vance', 'id': 81961201, 'screen_name': 'valleyhack', 'indices': [43, 54], 'id_str': '81961201'}, {'name': 'StoryBrand', 'id': 2216236567, 'screen_name': 'storybrand', 'indices': [72, 83], 'id_str': '2216236567'}], 'symbols': []}, 'possibly_sensitive': False, 'in_reply_to_screen_name': None, 'retweet_count': 0, 'retweeted': False, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>'}, coordinates=None, in_reply_to_status_id_str=None, text='Such fascinating insight on @elonmusk from @valleyhack this week on the @storybrand podcast ��� https://t.co/nDMP9kq0ua', truncated=False, possibly_sensitive=False, in_reply_to_status_id=None, geo=None, is_quote_status=False, favorited=False, in_reply_to_screen_name=None, retweet_count=0, entities={'urls': [{'indices': [94, 117], 'expanded_url': 'http://bit.ly/sbmusk', 'display_url': 'bit.ly/sbmusk', 'url': 'https://t.co/nDMP9kq0ua'}], 'hashtags': [], 'user_mentions': [{'name': 'Elon Musk', 'id': 44196397, 'screen_name': 'elonmusk', 'indices': [28, 37], 'id_str': '44196397'}, {'name': 'Ashlee Vance', 'id': 81961201, 'screen_name': 'valleyhack', 'indices': [43, 54], 'id_str': '81961201'}, {'name': 'StoryBrand', 'id': 2216236567, 'screen_name': 'storybrand', 'indices': [72, 83], 'id_str': '2216236567'}], 'symbols': []}, retweeted=False, source='Twitter Web Client', place=None, source_url='http://twitter.com', created_at=datetime.datetime(2017, 3, 13, 15, 53, 10))",FALSE,FALSE,FALSE,Kyle Reid,0
189771123,189771123,LeooooFerreira,Brasil,None,None,45,143,2,9/12/2010 5:01,0,FALSE,180,en,None,FALSE,FALSE,FALSE,Leonardo Henriques,0
2419923152,2419923152,allemptysets,None,Tweeting every element of every empty set from now until eternity,None,37,0,8,Mon Mar 31 03:36:27 +0000 2014,0,FALSE,0,en,None,TRUE,FALSE,FALSE,All the Nothings,1
1850074248,1850074248,LifehackLifehax,In your brain.,I am a bot that generates lifehackish tweets. built by @mitchc2,None,30,0,8,Tue Sep 10 02:34:04 +0000 2013,0,FALSE,11572,en,"{u'contributors': None, u'truncated': False, u'text': u'You\u2019re Living #happiness #lifetips', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 476333593833140225, u'favorite_count': 0, u'source': u'<a href=""http://muffinlabs.com"" rel=""nofollow"">botly</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [14, 24], u'text': u'happiness'}, {u'indices': [25, 34], u'text': u'lifetips'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 2, u'id_str': u'476333593833140225', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Tue Jun 10 12:02:33 +0000 2014', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,Lifehack Lifehacks,1
8.41E+17,8.41E+17,JusticeUmoren,None,None,None,7,163,0,3/13/2017 23:48,0,FALSE,1,en,"Status(contributors=None, truncated=False, text=u'@YouTube xup', is_quote_status=False, in_reply_to_status_id=None, id=841438467208957953, favorite_count=0, _api=<tweepy.api.API object at 0x10caa8390>, source=u'Twitter for Android', _json={u'contributors': None, u'truncated': False, u'text': u'@YouTube xup', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 841438467208957953, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 10228272, u'indices': [0, 8], u'id_str': u'10228272', u'screen_name': u'YouTube', u'name': u'YouTube'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'YouTube', u'in_reply_to_user_id': 10228272, u'retweet_count': 0, u'id_str': u'841438467208957953', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'10228272', u'lang': u'und', u'created_at': u'Mon Mar 13 23:58:58 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 10228272, u'indices': [0, 8], u'id_str': u'10228272', u'screen_name': u'YouTube', u'name': u'YouTube'}], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=u'YouTube', id_str=u'841438467208957953', retweet_count=0, in_reply_to_user_id=10228272, favorited=False, source_url=u'http://twitter.com/download/android', geo=None, in_reply_to_user_id_str=u'10228272', lang=u'und', created_at=datetime.datetime(2017, 3, 13, 23, 58, 58), in_reply_to_status_id_str=None, place=None, retweeted=False)",TRUE,FALSE,FALSE,Justice Umoren,1
